cdr_id,date,time,a_party_number,a_party_imei,a_party_imsi,a_party_operator,b_party_number,b_party_imei,call_type,duration_sec,first_cell_id,last_cell_id,lac,cell_site_address,city,circle,roaming_flag,is_suspicious,scenario_tag
GJ-CDR-0000894,06-04-2026,15:13:22,6315918132,513320174932170,40580384559747,Reliance Jio,9424558507,981484016781433,MOC,95,38245,38245,10758,GJ-SUR-DUMAS-07,Surat,Gujarat,N,N,
GJ-CDR-0000895,06-04-2026,15:22:26,9008951756,663690236420795,40581939261952,BSNL,6357091730,743645137591697,MOC,24,36722,36722,10692,GJ-SUR-ICHHAPORE-03,Surat,Gujarat,N,N,
GJ-CDR-0000896,06-04-2026,15:27:07,9000991357,663492291606610,40527719577117,Airtel,8216318442,611372895012230,MTC,45,37078,37078,10517,GJ-SUR-DABHOLI-08,Surat,Gujarat,N,N,
GJ-CDR-0000897,06-04-2026,15:32:49,9979370294,394660677017673,40523094710455,Vi (Vodafone Idea),7061888042,902642484841461,MTC,193,30736,30736,10030,GJ-SUR-AMROLI-03,Surat,Gujarat,N,N,
GJ-CDR-0000898,06-04-2026,15:49:17,9153443420,420925502213536,40542386279977,Reliance Jio,9803190111,129046944701088,MOC,25,38254,38254,10223,GJ-SUR-MAGOB-03,Surat,Gujarat,N,N,
GJ-CDR-0000899,06-04-2026,16:01:46,9093286999,880197133592061,40578212621554,Reliance Jio,9051590785,490446490060265,MOC,68,39588,39588,10517,GJ-SUR-DABHOLI-09,Surat,Gujarat,N,N,
GJ-CDR-0000900,06-04-2026,16:54:40,9042306924,075329566172463,40590031514356,Reliance Jio,8235816357,363448785209427,SMS-MO,0,31538,31538,10142,GJ-SUR-RANDER-08,Surat,Gujarat,N,N,
GJ-CDR-0000901,06-04-2026,17:23:49,9158366934,213060226260847,40573915981959,Reliance Jio,8263491260,411479425932618,SMS-MT,0,38001,38001,10654,GJ-SUR-ADAJAN-10,Surat,Gujarat,N,N,
GJ-CDR-0000902,06-04-2026,18:05:28,7007527791,036306127498958,40590682268513,Airtel,6333980065,671371194810172,MTC,78,38136,38136,10095,GJ-SUR-KAMREJ-09,Surat,Gujarat,N,N,
GJ-CDR-0000903,06-04-2026,18:09:05,7044566847,543084449360213,40539556987487,Vi (Vodafone Idea),9839721639,898227342425961,MOC,56,30105,30105,10281,GJ-SUR-UDHNA-06,Surat,Gujarat,N,N,
GJ-CDR-0000904,06-04-2026,18:11:40,8946915640,336836298543394,40575808405644,Reliance Jio,9470920900,286241942369771,MTC,42,30339,30339,10692,GJ-SUR-ICHHAPORE-09,Surat,Gujarat,N,N,
GJ-CDR-0000905,06-04-2026,18:18:05,9051590785,490446490060265,40551352547168,BSNL,6384835410,656411654819398,MTC,41,35359,35359,10759,GJ-SUR-VARACHHA-09,Surat,Gujarat,N,N,
GJ-CDR-0000906,06-04-2026,18:37:28,9048594227,161764015451112,40511581177624,Airtel,9047181535,821480788671957,MOC,83,32282,32282,10089,GJ-SUR-GHODDODROAD-10,Surat,Gujarat,N,N,
GJ-CDR-0000907,06-04-2026,18:38:08,7099168467,220762780948908,40573178202693,Airtel,9059075711,559117788826541,MOC,46,30871,30871,10654,GJ-SUR-ADAJAN-10,Surat,Gujarat,N,N,
GJ-CDR-0000908,06-04-2026,18:38:18,7012277230,940759160932741,40577806834952,Airtel,6343975101,458098894333023,MTC,133,37101,37101,10104,GJ-SUR-SACHINGIDC-09,Surat,Gujarat,N,N,
GJ-CDR-0000909,06-04-2026,18:40:49,7726759620,832596267633408,40518909911572,Vi (Vodafone Idea),6336772326,080333845149050,SMS-MO,0,34929,34929,10281,GJ-SUR-UDHNA-07,Surat,Gujarat,N,N,
GJ-CDR-0000910,06-04-2026,18:46:53,8155710862,914220896143564,40542439813326,Airtel,9406214591,824835472713661,MTC,63,33206,33206,10913,GJ-SUR-BHATAR-12,Surat,Gujarat,N,N,
GJ-CDR-0000911,06-04-2026,18:49:24,9982697728,842356509985526,40571096827821,Airtel,9863425658,651468926889970,SMS-MT,0,31704,31704,10095,GJ-SUR-KAMREJ-07,Surat,Gujarat,N,N,
GJ-CDR-0000912,06-04-2026,18:52:07,9007184613,412499926221946,40598342407336,Reliance Jio,9076694569,801375216695400,SMS-MO,0,30159,30159,10238,GJ-SUR-ANANDMAHALROAD-08,Surat,Gujarat,N,N,
GJ-CDR-0000913,06-04-2026,18:52:31,8210092376,498903374265985,40584207409626,BSNL,7017004464,253165532902977,SMS-MO,0,38245,38245,10758,GJ-SUR-DUMAS-03,Surat,Gujarat,N,N,
GJ-CDR-0000914,06-04-2026,18:58:27,8245848409,759866171998149,40565281537805,BSNL,7035122457,665666027931160,MTC,74,38927,38927,10558,GJ-SUR-NANPURA-03,Surat,Gujarat,N,N,
GJ-CDR-0000915,06-04-2026,19:03:19,6373324279,862784812662610,40516909214000,Airtel,7062708187,875277269399350,MOC,9,37282,37282,10089,GJ-SUR-GHODDODROAD-02,Surat,Gujarat,N,N,
GJ-CDR-0000916,06-04-2026,19:05:37,6333980065,671371194810172,40562491600100,Airtel,9497285610,351853187623159,MTC,62,39495,39495,10604,GJ-SUR-CITYLIGHT-04,Surat,Gujarat,N,N,
GJ-CDR-0000917,06-04-2026,19:08:09,7062708187,875277269399350,40542288426735,Airtel,9987388158,690795519843402,MTC,198,35863,35863,10032,GJ-SUR-PALANPUR-02,Surat,Gujarat,N,N,
GJ-CDR-0000918,06-04-2026,19:08:45,9056800142,210096896718168,40582811126049,Airtel,9882960372,206895769266243,SMS-MT,0,32294,37528,10250,GJ-SUR-PANDESARA-09,Surat,Gujarat,N,N,
GJ-CDR-0000919,06-04-2026,19:11:40,9831994271,751360825096606,40563412726041,Vi (Vodafone Idea),9083246081,948246128778851,MTC,22,35685,39284,10104,GJ-SUR-SACHINGIDC-11,Surat,Gujarat,N,N,
GJ-CDR-0000920,06-04-2026,19:11:52,9974706649,301303816626313,40585300945546,Airtel,9481591238,861144647170031,MTC,47,37101,37101,10104,GJ-SUR-SACHINGIDC-04,Surat,Gujarat,N,N,
GJ-CDR-0000921,06-04-2026,19:13:49,8260513699,318332398074982,40564748513953,BSNL,9056800142,210096896718168,SMS-MT,0,30558,30558,10089,GJ-SUR-GHODDODROAD-01,Surat,Gujarat,N,N,
GJ-CDR-0000922,06-04-2026,19:31:00,6360407982,498852054041993,40598019436065,Reliance Jio,6337131878,144624274538483,MTC,17,32085,32085,10025,GJ-SUR-KATARGAM-01,Surat,Gujarat,N,N,
GJ-CDR-0000923,06-04-2026,19:31:50,8154448376,423598768757751,40581095795750,Airtel,9022757455,259577424762802,MTC,14,32797,32797,10238,GJ-SUR-ANANDMAHALROAD-11,Surat,Gujarat,N,N,
GJ-CDR-0000924,06-04-2026,19:34:02,8928840098,509395773012838,40552377607302,Reliance Jio,9144864264,460826821031056,MOC,68,32423,32423,10692,GJ-SUR-ICHHAPORE-12,Surat,Gujarat,N,N,
GJ-CDR-0000925,06-04-2026,19:34:31,9808883641,880163892733144,40559644811798,Vi (Vodafone Idea),9040069387,388416436606081,MTC,70,38508,38508,10692,GJ-SUR-ICHHAPORE-02,Surat,Gujarat,N,N,
GJ-CDR-0000926,06-04-2026,19:34:35,9956173647,832611836580123,40547763879754,Airtel,7010109826,646713440117948,MOC,132,36956,36956,10759,GJ-SUR-VARACHHA-07,Surat,Gujarat,N,N,
GJ-CDR-0000927,06-04-2026,19:34:58,8947906730,374547497209775,40517655627041,Reliance Jio,7064571086,412639014340133,MTC,146,34742,34742,10616,GJ-SUR-CHORYASI-02,Surat,Gujarat,N,N,
GJ-CDR-0000928,06-04-2026,19:38:13,7778704784,734680830429577,40520639593034,Vi (Vodafone Idea),6277076222,576211951552985,MTC,63,30973,30973,10754,GJ-SUR-PIPLOD-05,Surat,Gujarat,N,N,
GJ-CDR-0000929,06-04-2026,19:38:27,7010109826,646713440117948,40584228331844,Vi (Vodafone Idea),9144864264,460826821031056,MOC,132,35811,35811,10089,GJ-SUR-GHODDODROAD-10,Surat,Gujarat,N,N,
GJ-CDR-0000930,06-04-2026,19:38:49,6333730261,571336869411790,40535010959527,Reliance Jio,8257848634,101837512445132,MTC,84,32607,33796,10030,GJ-SUR-AMROLI-09,Surat,Gujarat,N,N,
GJ-CDR-0000931,06-04-2026,19:42:25,9173721224,627093145778703,40520795172443,Reliance Jio,9487734515,057296193739715,MTC,457,30339,30339,10692,GJ-SUR-ICHHAPORE-09,Surat,Gujarat,N,N,
GJ-CDR-0000932,06-04-2026,19:42:30,6226836644,199803083464604,40570989721155,Reliance Jio,8946915640,336836298543394,MOC,69,39973,39973,10114,GJ-SUR-VESU-03,Surat,Gujarat,N,N,
GJ-CDR-0000933,06-04-2026,19:45:07,9403467295,037473532050828,40570579916289,BSNL,9131647987,012365319337766,MOC,34,34487,34487,10558,GJ-SUR-NANPURA-05,Surat,Gujarat,N,N,
GJ-CDR-0000934,06-04-2026,19:45:34,9891955628,979677931406106,40538400652920,Airtel,6393063724,329721838545656,SMS-MT,0,36565,36565,17873,GJ-VAD-MANJALPUR-08,Vadodara,Gujarat,Y,N,
GJ-CDR-0000935,06-04-2026,19:48:09,9048594227,161764015451112,40511581177624,Airtel,9022757455,259577424762802,MOC,160,34990,34990,10142,GJ-SUR-RANDER-11,Surat,Gujarat,N,N,
GJ-CDR-0000936,06-04-2026,19:48:11,7007527791,036306127498958,40590682268513,Airtel,6375227691,791567755976858,SMS-MT,0,38245,30050,10758,GJ-SUR-DUMAS-01,Surat,Gujarat,N,N,
GJ-CDR-0000937,06-04-2026,19:50:27,8257848634,101837512445132,40562760633532,BSNL,6341934081,467947140449034,SMS-MT,0,36575,36575,13547,GJ-DEL-KAROLBAGH-10,Delhi,Out-of-Circle,Y,N,
GJ-CDR-0000938,06-04-2026,19:51:56,9481591238,861144647170031,40511760201609,BSNL,9897238572,836957760497757,MTC,21,38245,38245,10758,GJ-SUR-DUMAS-01,Surat,Gujarat,N,N,
GJ-CDR-0000939,06-04-2026,19:52:17,9462677094,459657385607636,40515566937102,BSNL,6271924032,913913047462630,SMS-MO,0,30683,30683,10095,GJ-SUR-KAMREJ-04,Surat,Gujarat,N,N,
GJ-CDR-0000940,06-04-2026,19:53:56,9008127387,209074766470263,40584353953432,BSNL,6318907263,036596845626220,MTC,39,32282,32282,10089,GJ-SUR-GHODDODROAD-05,Surat,Gujarat,N,N,
GJ-CDR-0000941,06-04-2026,20:00:26,9012497034,197298661203121,40581769149510,Airtel,7726759620,832596267633408,MOC,84,34432,34432,10095,GJ-SUR-KAMREJ-08,Surat,Gujarat,N,N,
GJ-CDR-0000942,06-04-2026,20:04:37,6378396103,491534172133517,40598960483640,Reliance Jio,8183665280,094198304158306,MOC,96,39973,39973,10114,GJ-SUR-VESU-06,Surat,Gujarat,N,N,
GJ-CDR-0000943,06-04-2026,20:05:48,7025078951,691569976736384,40541235220629,Airtel,9096895369,735261831758874,SMS-MT,0,30871,30871,10654,GJ-SUR-ADAJAN-04,Surat,Gujarat,N,N,
GJ-CDR-0000944,06-04-2026,20:06:18,9153443420,420925502213536,40542386279977,Reliance Jio,9998096914,665101804539699,MTC,102,35499,35499,10142,GJ-SUR-RANDER-02,Surat,Gujarat,N,N,
GJ-CDR-0000945,06-04-2026,20:08:48,6355478465,942034105712564,40571277575184,Airtel,9426016481,859700391230172,MOC,47,39284,39284,10104,GJ-SUR-SACHINGIDC-10,Surat,Gujarat,N,N,
GJ-CDR-0000946,06-04-2026,20:13:01,8969925917,291807684220210,40559441483387,Reliance Jio,8195621099,460043623456322,MTC,119,34950,34950,10228,GJ-SUR-ATHWA-12,Surat,Gujarat,N,N,
GJ-CDR-0000947,06-04-2026,20:17:50,9114823554,715034522140264,40565536167781,Reliance Jio,9825074553,619646025362524,MTC,98,30973,30973,10754,GJ-SUR-PIPLOD-01,Surat,Gujarat,N,N,
GJ-CDR-0000948,06-04-2026,20:20:04,8264171749,560089674827053,40589699605407,BSNL,8167685800,656746462948620,MTC,118,38254,38254,10223,GJ-SUR-MAGOB-02,Surat,Gujarat,N,N,
GJ-CDR-0000949,06-04-2026,20:24:47,9497285610,351853187623159,40538662407709,BSNL,9814884890,556505397018335,MOC,153,31113,31113,10032,GJ-SUR-PALANPUR-12,Surat,Gujarat,N,N,
GJ-CDR-0000950,06-04-2026,20:27:11,9010733092,449614172697105,40542704600313,Vi (Vodafone Idea),9088263207,356830825905374,MTC,13,33805,33805,15552,GJ-MUM-DADAR-03,Mumbai,Out-of-Circle,Y,N,
GJ-CDR-0000951,06-04-2026,20:30:55,9080627444,931637204491213,40547364630839,Vi (Vodafone Idea),9077377819,713060845042046,MTC,51,31638,31638,10142,GJ-SUR-RANDER-06,Surat,Gujarat,N,N,
GJ-CDR-0000952,06-04-2026,20:34:01,9970434768,249488893066356,40525145199093,Vi (Vodafone Idea),9131647987,012365319337766,SMS-MO,0,35695,35695,11106,GJ-VAL-HALAR-05,Valsad,Gujarat,Y,N,
GJ-CDR-0000953,06-04-2026,20:38:09,7058112158,095354903957645,40598399656600,Airtel,7046505527,714645009718055,MTC,11,38627,38627,10223,GJ-SUR-MAGOB-01,Surat,Gujarat,N,N,
GJ-CDR-0000954,06-04-2026,20:38:47,8245467688,784484060857729,40553566474661,BSNL,9846537902,597425766874130,MOC,69,35499,35499,10142,GJ-SUR-RANDER-01,Surat,Gujarat,N,N,
GJ-CDR-0000955,06-04-2026,20:39:00,9022332759,890649669639935,40546057554263,Reliance Jio,8147002138,109939874664039,MOC,128,32270,32270,10223,GJ-SUR-MAGOB-11,Surat,Gujarat,N,N,
GJ-CDR-0000956,06-04-2026,20:43:38,9128489060,087274536364891,40557912819872,Reliance Jio,9056800142,210096896718168,MOC,160,35010,38001,10654,GJ-SUR-ADAJAN-02,Surat,Gujarat,N,N,imei_baseline_normal
GJ-CDR-0000957,06-04-2026,20:49:37,9012497034,197298661203121,40581769149510,Airtel,9031367138,864926170726182,SMS-MO,0,30583,30583,10095,GJ-SUR-KAMREJ-04,Surat,Gujarat,N,N,
GJ-CDR-0000958,06-04-2026,20:50:09,9037753741,809469609694983,40544825462675,BSNL,9012801151,482747830191497,MTC,16,36956,36956,10759,GJ-SUR-VARACHHA-07,Surat,Gujarat,N,N,
GJ-CDR-0000959,06-04-2026,20:52:07,7014787853,361445971292909,40534736891737,Airtel,6306578025,123165955775674,SMS-MT,0,35010,35010,10654,GJ-SUR-ADAJAN-02,Surat,Gujarat,N,N,
GJ-CDR-0000960,06-04-2026,20:53:16,7035122457,665666027931160,40591905341339,Airtel,9098061962,755335802924837,MOC,33,33975,33975,10025,GJ-SUR-KATARGAM-07,Surat,Gujarat,N,N,
GJ-CDR-0000961,06-04-2026,20:57:38,9834661942,908733753074007,40512866192115,Airtel,9987388158,690795519843402,MOC,209,34432,34432,10095,GJ-SUR-KAMREJ-02,Surat,Gujarat,N,N,
GJ-CDR-0000962,06-04-2026,20:58:20,9114823554,715034522140264,40565536167781,Reliance Jio,6377298116,216507956062159,MOC,93,36565,36565,17873,GJ-VAD-MANJALPUR-05,Vadodara,Gujarat,Y,N,
GJ-CDR-0000963,06-04-2026,20:58:56,9098061962,755335802924837,40587084252116,BSNL,6337131878,144624274538483,MTC,82,36628,36628,10432,GJ-SUR-LIMBAYAT-11,Surat,Gujarat,N,N,
GJ-CDR-0000964,06-04-2026,21:00:08,6375227691,791567755976858,40564850161712,Vi (Vodafone Idea),9846537902,597425766874130,SMS-MT,0,31322,31322,10517,GJ-SUR-DABHOLI-02,Surat,Gujarat,N,N,
GJ-CDR-0000965,06-04-2026,21:00:28,6357091730,743645137591697,40592395510559,Reliance Jio,8210092376,498903374265985,MTC,46,37801,37801,10616,GJ-SUR-CHORYASI-11,Surat,Gujarat,N,N,
GJ-CDR-0000966,06-04-2026,21:06:46,7057412006,643310271644067,40566188101253,Reliance Jio,9970434768,249488893066356,MTC,27,32270,35132,10223,GJ-SUR-MAGOB-09,Surat,Gujarat,N,N,
GJ-CDR-0000967,06-04-2026,21:07:10,6226836644,199803083464604,40570989721155,Reliance Jio,9086264112,845460112861894,SMS-MO,0,30050,30050,10758,GJ-SUR-DUMAS-07,Surat,Gujarat,N,N,
GJ-CDR-0000968,06-04-2026,21:14:13,9006936617,056317999065039,40553942108178,Airtel,9015712479,521121052956184,MOC,10,31107,31107,10030,GJ-SUR-AMROLI-09,Surat,Gujarat,N,N,
GJ-CDR-0000969,06-04-2026,21:14:43,6324178540,656616450322910,40513931628781,Reliance Jio,6271924032,913913047462630,SMS-MO,0,39034,39034,10604,GJ-SUR-CITYLIGHT-08,Surat,Gujarat,N,N,
GJ-CDR-0000970,06-04-2026,21:20:45,9128489060,087274536364891,40557912819872,Reliance Jio,9080627444,931637204491213,SMS-MO,0,38001,38001,10654,GJ-SUR-ADAJAN-03,Surat,Gujarat,N,N,imei_baseline_normal
GJ-CDR-0000971,06-04-2026,21:27:13,9022757455,259577424762802,40521497285376,Reliance Jio,6361691256,110737909814655,MTC,34,31303,31303,10604,GJ-SUR-CITYLIGHT-07,Surat,Gujarat,N,N,
GJ-CDR-0000972,06-04-2026,21:27:37,6277076222,576211951552985,40531063414610,Reliance Jio,8235816357,363448785209427,MTC,160,35499,35499,10142,GJ-SUR-RANDER-03,Surat,Gujarat,N,N,
GJ-CDR-0000973,06-04-2026,21:29:45,9088263207,356830825905374,40575181045869,Vi (Vodafone Idea),7014787853,361445971292909,MTC,202,39588,39588,10517,GJ-SUR-DABHOLI-10,Surat,Gujarat,N,N,
GJ-CDR-0000974,06-04-2026,21:35:37,8200985574,103868908255333,40552706517396,BSNL,9876217694,160624387079174,SMS-MT,0,30105,30105,10281,GJ-SUR-UDHNA-05,Surat,Gujarat,N,N,
GJ-CDR-0000975,06-04-2026,21:41:38,9876217694,160624387079174,40524024547821,Airtel,9878096869,672539381883939,MOC,84,37078,37078,10517,GJ-SUR-DABHOLI-06,Surat,Gujarat,N,N,
GJ-CDR-0000976,06-04-2026,21:43:54,6324178540,656616450322910,40513931628781,Reliance Jio,8244513045,185571588531929,MTC,43,30050,30050,10758,GJ-SUR-DUMAS-04,Surat,Gujarat,N,N,
GJ-CDR-0000977,06-04-2026,21:44:21,8264171749,560089674827053,40589699605407,BSNL,6394184840,683305887967512,MTC,357,32282,32282,10089,GJ-SUR-GHODDODROAD-05,Surat,Gujarat,N,N,
GJ-CDR-0000978,06-04-2026,21:46:13,6301788342,525005184022332,40597388111193,Vi (Vodafone Idea),9985613858,150302996711558,SMS-MT,0,37078,37078,10517,GJ-SUR-DABHOLI-02,Surat,Gujarat,N,N,
GJ-CDR-0000979,06-04-2026,21:46:22,6214882590,379148721296946,40521717961441,Reliance Jio,6375227691,791567755976858,MTC,106,34742,37871,10616,GJ-SUR-CHORYASI-12,Surat,Gujarat,N,N,
GJ-CDR-0000980,06-04-2026,21:48:26,7033320419,026831067988348,40530322966171,Reliance Jio,9874765279,294379559332808,SMS-MO,0,36454,36454,10250,GJ-SUR-PANDESARA-04,Surat,Gujarat,N,N,
GJ-CDR-0000981,06-04-2026,21:51:13,9052073455,223105030571154,40593559522465,Airtel,8969925917,291807684220210,SMS-MO,0,37101,37101,10104,GJ-SUR-SACHINGIDC-11,Surat,Gujarat,N,N,
GJ-CDR-0000982,06-04-2026,21:56:04,9891955628,979677931406106,40538400652920,Airtel,9031367138,864926170726182,MTC,26,31544,31544,10758,GJ-SUR-DUMAS-01,Surat,Gujarat,N,N,
GJ-CDR-0000983,06-04-2026,21:57:29,9437190873,443733908919179,40554546669720,BSNL,9478664331,780975086036749,MTC,52,35499,35499,10142,GJ-SUR-RANDER-09,Surat,Gujarat,N,N,
GJ-CDR-0000984,06-04-2026,22:00:00,7084921945,794958581751687,40550089437627,Reliance Jio,9878096869,672539381883939,MTC,19,36993,36993,16574,GJ-MUM-ANDHERI-12,Mumbai,Out-of-Circle,Y,Y,pre_operation_travel
GJ-CDR-0000985,06-04-2026,22:03:24,6361691256,110737909814655,40558577981578,Reliance Jio,9000991357,663492291606610,MTC,79,34929,34929,10281,GJ-SUR-UDHNA-02,Surat,Gujarat,N,N,
GJ-CDR-0000986,06-04-2026,22:03:49,8997562626,828874806070012,40519522364065,Reliance Jio,9048653664,133769732739191,MOC,5,34740,34740,14257,GJ-AHM-MANINAGAR-06,Ahmedabad,Gujarat,Y,N,
GJ-CDR-0000987,06-04-2026,22:08:11,9998096914,665101804539699,40577604197913,Vi (Vodafone Idea),9470920900,286241942369771,MTC,68,31544,31544,10758,GJ-SUR-DUMAS-04,Surat,Gujarat,N,N,
GJ-CDR-0000988,06-04-2026,22:17:15,9010733092,449614172697105,40542704600313,Vi (Vodafone Idea),9114282841,775106633162843,MTC,95,36189,36189,10558,GJ-SUR-NANPURA-01,Surat,Gujarat,N,N,
GJ-CDR-0000989,06-04-2026,22:20:50,9803671707,607796150138811,40516437461126,Airtel,9481591238,861144647170031,MOC,134,35685,35685,10104,GJ-SUR-SACHINGIDC-06,Surat,Gujarat,N,N,
GJ-CDR-0000990,06-04-2026,22:21:47,9131647987,012365319337766,40588492299776,Reliance Jio,7788610979,797681551123777,MTC,17,35010,35010,10654,GJ-SUR-ADAJAN-06,Surat,Gujarat,N,N,
GJ-CDR-0000991,06-04-2026,22:33:46,9874765279,294379559332808,40598895550412,Vi (Vodafone Idea),9813878822,178461989880739,MOC,62,34751,34751,10616,GJ-SUR-CHORYASI-08,Surat,Gujarat,N,N,
GJ-CDR-0000992,06-04-2026,22:33:47,9998096914,665101804539699,40577604197913,Vi (Vodafone Idea),9076694569,801375216695400,MOC,17,34742,34742,10616,GJ-SUR-CHORYASI-03,Surat,Gujarat,N,N,
GJ-CDR-0000993,06-04-2026,22:45:05,9093286999,880197133592061,40578212621554,Reliance Jio,9012801151,482747830191497,MTC,102,30736,30736,10030,GJ-SUR-AMROLI-08,Surat,Gujarat,N,N,
GJ-CDR-0000994,06-04-2026,22:46:18,9877191506,476146801753931,40545626729088,Airtel,9055146295,612850396201464,MTC,108,33975,33975,10025,GJ-SUR-KATARGAM-12,Surat,Gujarat,N,N,
GJ-CDR-0000995,06-04-2026,22:52:56,9119330058,373753623817159,40593814096347,Reliance Jio,8257848634,101837512445132,MOC,93,31261,31261,10238,GJ-SUR-ANANDMAHALROAD-08,Surat,Gujarat,N,N,
GJ-CDR-0000996,06-04-2026,22:55:05,6398388030,660677400205540,40553894103713,Airtel,8262180750,868589574195912,MOC,61,32282,32282,10754,GJ-SUR-PIPLOD-01,Surat,Gujarat,N,N,
GJ-CDR-0000997,06-04-2026,22:59:00,8978324481,943176921601841,40553221799552,Reliance Jio,9059461962,155099418475289,SMS-MT,0,35359,35359,10759,GJ-SUR-VARACHHA-05,Surat,Gujarat,N,N,
GJ-CDR-0000998,06-04-2026,23:06:56,9093286999,880197133592061,40578212621554,Reliance Jio,7711268747,532751020189276,MOC,16,32876,32876,19928,GJ-VAD-ALKAPURI-06,Vadodara,Gujarat,Y,N,
GJ-CDR-0000999,06-04-2026,23:10:13,9007256037,863974311507156,40542346110155,BSNL,9008951756,663690236420795,SMS-MO,0,37945,37945,10281,GJ-SUR-UDHNA-02,Surat,Gujarat,N,N,
GJ-CDR-0001000,06-04-2026,23:29:24,9040069387,388416436606081,40590560799471,BSNL,9119330058,373753623817159,SMS-MO,0,34929,34929,10281,GJ-SUR-UDHNA-02,Surat,Gujarat,N,N,
GJ-CDR-0001001,06-04-2026,23:46:42,9938397186,701202749903744,40528108115285,Vi (Vodafone Idea),9877191506,476146801753931,MTC,282,34913,34913,10432,GJ-SUR-LIMBAYAT-02,Surat,Gujarat,N,N,
GJ-CDR-0001002,07-04-2026,00:22:36,9402525592,350069055176154,40591571512995,BSNL,9813878822,178461989880739,MOC,14,34639,34639,10759,GJ-SUR-VARACHHA-05,Surat,Gujarat,N,N,
GJ-CDR-0001003,07-04-2026,00:36:27,9846537902,597425766874130,40552378552533,Vi (Vodafone Idea),9021274627,571498956947750,MOC,255,36722,36722,10692,GJ-SUR-ICHHAPORE-07,Surat,Gujarat,N,N,
GJ-CDR-0001004,07-04-2026,00:57:31,6324178540,656616450322910,40513931628781,Reliance Jio,9006936617,056317999065039,MTC,52,32270,32270,10223,GJ-SUR-MAGOB-07,Surat,Gujarat,N,N,
GJ-CDR-0001005,07-04-2026,01:00:51,9061070590,506979434389896,40558698808489,BSNL,7035122457,665666027931160,MOC,5,32797,32797,10238,GJ-SUR-ANANDMAHALROAD-02,Surat,Gujarat,N,N,
GJ-CDR-0001006,07-04-2026,01:49:50,6393063724,329721838545656,40582157198872,Vi (Vodafone Idea),9946748401,455630202047508,MTC,30,35863,35863,10032,GJ-SUR-PALANPUR-02,Surat,Gujarat,N,N,
GJ-CDR-0001007,07-04-2026,02:13:30,8264171749,560089674827053,40589699605407,BSNL,6315918132,513320174932170,MOC,18,36189,36189,10558,GJ-SUR-NANPURA-05,Surat,Gujarat,N,N,
GJ-CDR-0001008,07-04-2026,02:17:49,6226836644,199803083464604,40570989721155,Reliance Jio,9000864026,941748263331042,SMS-MT,0,36628,36628,10432,GJ-SUR-LIMBAYAT-08,Surat,Gujarat,N,N,
GJ-CDR-0001009,07-04-2026,02:31:29,7056491952,623709426280960,40561350014475,Vi (Vodafone Idea),9134587319,262117645456227,MTC,17,32294,32294,10250,GJ-SUR-PANDESARA-03,Surat,Gujarat,N,N,
GJ-CDR-0001010,07-04-2026,02:47:37,8210092376,498903374265985,40584207409626,BSNL,9467323246,338487732308705,MOC,67,30871,30871,10654,GJ-SUR-ADAJAN-11,Surat,Gujarat,N,N,
GJ-CDR-0001011,07-04-2026,02:49:57,9458277235,851509047054784,40540076423290,BSNL,7033320419,026831067988348,MTC,137,35499,35499,10142,GJ-SUR-RANDER-11,Surat,Gujarat,N,N,
GJ-CDR-0001012,07-04-2026,04:00:41,9406214591,824835472713661,40595844621290,BSNL,8241847827,424723801312434,MOC,7,31303,39034,10604,GJ-SUR-CITYLIGHT-10,Surat,Gujarat,N,N,
GJ-CDR-0001013,07-04-2026,04:05:32,9012497034,197298661203121,40581769149510,Airtel,9882960372,206895769266243,MOC,52,34529,34529,10604,GJ-SUR-CITYLIGHT-10,Surat,Gujarat,N,N,
GJ-CDR-0001014,07-04-2026,04:08:01,9076694569,801375216695400,40565760268507,Airtel,6333980065,671371194810172,MTC,28,36965,36965,10228,GJ-SUR-ATHWA-06,Surat,Gujarat,N,N,
GJ-CDR-0001015,07-04-2026,04:16:03,9495500653,263216499065055,40526988318769,BSNL,7098142403,927449957129557,MOC,15,34990,34990,10142,GJ-SUR-RANDER-03,Surat,Gujarat,N,N,
GJ-CDR-0001016,07-04-2026,04:18:22,9974706649,301303816626313,40585300945546,Airtel,8997562626,828874806070012,SMS-MO,0,32607,32607,10030,GJ-SUR-AMROLI-08,Surat,Gujarat,N,N,
GJ-CDR-0001017,07-04-2026,04:31:56,9015072921,495927232620345,40525458843669,Vi (Vodafone Idea),9974706649,301303816626313,MTC,33,34432,34432,10095,GJ-SUR-KAMREJ-08,Surat,Gujarat,N,N,
GJ-CDR-0001018,07-04-2026,04:54:08,6366680466,838415450709533,40552050794021,Reliance Jio,9481591238,861144647170031,MOC,83,35811,35811,10089,GJ-SUR-GHODDODROAD-10,Surat,Gujarat,N,N,
GJ-CDR-0001019,07-04-2026,05:05:28,9128489060,087274536364891,40557912819872,Reliance Jio,9094366878,053961801143407,MOC,37,38001,38001,10654,GJ-SUR-ADAJAN-02,Surat,Gujarat,N,N,imei_baseline_normal
